year,gennme,prodnme,state,quarter,suppression,totalRX
2018,Eszopiclone,ESZOPICLONE,AZ,3,F,1107
2018,Eszopiclone,ESZOPICLONE,AZ,3,T,0
2018,Eszopiclone,LUNESTA,AZ,3,T,0
2018,Zaleplon,ZALEPLON,AZ,3,F,311
2018,Zaleplon,ZALEPLON,AZ,3,T,0
2018,Zolpidem Tartrate,AMBIEN,AZ,3,T,0
2018,Zolpidem Tartrate,EDLUAR,AZ,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,3,F,13505
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,3,T,0
2018,Eszopiclone,ESZOPICLONE,AZ,4,F,940
2018,Eszopiclone,ESZOPICLONE,AZ,4,T,0
2018,Eszopiclone,LUNESTA,AZ,4,T,0
2018,Zaleplon,ZALEPLON,AZ,4,F,273
2018,Zaleplon,ZALEPLON,AZ,4,T,0
2018,Zolpidem Tartrate,AMBIEN,AZ,4,T,0
2018,Zolpidem Tartrate,EDLUAR,AZ,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,4,F,12935
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,AZ,4,T,0
2018,Eszopiclone,ESZOPICLONE,CA,1,F,2373
2018,Eszopiclone,ESZOPICLONE,CA,1,T,0
2018,Eszopiclone,LUNESTA,CA,1,T,0
2018,Zaleplon,ZALEPLON,CA,1,F,866
2018,Zaleplon,ZALEPLON,CA,1,T,0
2018,Zolpidem Tartrate,AMBIEN,CA,1,F,45
2018,Zolpidem Tartrate,AMBIEN,CA,1,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CA,1,F,48
2018,Zolpidem Tartrate,AMBIEN CR,CA,1,T,0
2018,Zolpidem Tartrate,INTERMEZZO,CA,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,1,F,77667
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,1,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,CA,1,T,0
2018,Eszopiclone,ESZOPICLONE,CA,2,F,2576
2018,Eszopiclone,ESZOPICLONE,CA,2,T,0
2018,Eszopiclone,LUNESTA,CA,2,T,0
2018,Zaleplon,ZALEPLON,CA,2,F,871
2018,Zaleplon,ZALEPLON,CA,2,T,0
2018,Zolpidem Tartrate,AMBIEN,CA,2,F,44
2018,Zolpidem Tartrate,AMBIEN,CA,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CA,2,F,46
2018,Zolpidem Tartrate,AMBIEN CR,CA,2,T,0
2018,Zolpidem Tartrate,INTERMEZZO,CA,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,2,F,70091
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,2,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,CA,2,T,0
2018,Eszopiclone,ESZOPICLONE,CA,3,F,2653
2018,Eszopiclone,ESZOPICLONE,CA,3,T,0
2018,Eszopiclone,LUNESTA,CA,3,T,0
2018,Zaleplon,ZALEPLON,CA,3,F,772
2018,Zaleplon,ZALEPLON,CA,3,T,0
2018,Zolpidem Tartrate,AMBIEN,CA,3,F,37
2018,Zolpidem Tartrate,AMBIEN,CA,3,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CA,3,F,33
2018,Zolpidem Tartrate,AMBIEN CR,CA,3,T,0
2018,Zolpidem Tartrate,EDLUAR,CA,3,T,0
2018,Zolpidem Tartrate,INTERMEZZO,CA,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,3,F,66269
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,3,T,0
2018,Eszopiclone,ESZOPICLONE,CA,4,F,2726
2018,Eszopiclone,ESZOPICLONE,CA,4,T,0
2018,Eszopiclone,LUNESTA,CA,4,T,0
2018,Zaleplon,ZALEPLON,CA,4,F,785
2018,Zaleplon,ZALEPLON,CA,4,T,0
2018,Zolpidem Tartrate,AMBIEN,CA,4,F,42
2018,Zolpidem Tartrate,AMBIEN,CA,4,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CA,4,F,32
2018,Zolpidem Tartrate,AMBIEN CR,CA,4,T,0
2018,Zolpidem Tartrate,EDLUAR,CA,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,4,F,67641
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CA,4,T,0
2018,Eszopiclone,ESZOPICLONE,CO,1,F,2630
2018,Eszopiclone,ESZOPICLONE,CO,1,T,0
2018,Eszopiclone,LUNESTA,CO,1,T,0
2018,Zaleplon,ZALEPLON,CO,1,F,479
2018,Zaleplon,ZALEPLON,CO,1,T,0
2018,Zolpidem Tartrate,AMBIEN,CO,1,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CO,1,T,0
2018,Zolpidem Tartrate,EDLUAR,CO,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,1,F,13165
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,1,T,0
2018,Eszopiclone,ESZOPICLONE,CO,2,F,2758
2018,Eszopiclone,ESZOPICLONE,CO,2,T,0
2018,Eszopiclone,LUNESTA,CO,2,T,0
2018,Zaleplon,ZALEPLON,CO,2,F,477
2018,Zaleplon,ZALEPLON,CO,2,T,0
2018,Zolpidem Tartrate,AMBIEN,CO,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CO,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,2,F,12572
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,2,T,0
2018,Eszopiclone,ESZOPICLONE,CO,3,F,2526
2018,Eszopiclone,ESZOPICLONE,CO,3,T,0
2018,Eszopiclone,LUNESTA,CO,3,T,0
2018,Zaleplon,ZALEPLON,CO,3,F,431
2018,Zaleplon,ZALEPLON,CO,3,T,0
2018,Zolpidem Tartrate,AMBIEN,CO,3,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CO,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,3,F,11720
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,3,T,0
2018,Eszopiclone,ESZOPICLONE,CO,4,F,2765
2018,Eszopiclone,ESZOPICLONE,CO,4,T,0
2018,Eszopiclone,LUNESTA,CO,4,T,0
2018,Zaleplon,ZALEPLON,CO,4,F,436
2018,Zaleplon,ZALEPLON,CO,4,T,0
2018,Zolpidem Tartrate,AMBIEN,CO,4,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CO,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,4,F,12079
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CO,4,T,0
2018,Eszopiclone,ESZOPICLONE,CT,1,F,906
2018,Eszopiclone,ESZOPICLONE,CT,1,T,0
2018,Eszopiclone,LUNESTA,CT,1,F,32
2018,Eszopiclone,LUNESTA,CT,1,T,0
2018,Zaleplon,ZALEPLON,CT,1,F,133
2018,Zaleplon,ZALEPLON,CT,1,T,0
2018,Zolpidem Tartrate,AMBIEN,CT,1,F,56
2018,Zolpidem Tartrate,AMBIEN,CT,1,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CT,1,F,34
2018,Zolpidem Tartrate,AMBIEN CR,CT,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,1,F,14185
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,1,T,0
2018,Eszopiclone,ESZOPICLONE,CT,2,F,827
2018,Eszopiclone,ESZOPICLONE,CT,2,T,0
2018,Eszopiclone,LUNESTA,CT,2,F,42
2018,Eszopiclone,LUNESTA,CT,2,T,0
2018,Zaleplon,SONATA,CT,2,T,0
2018,Zaleplon,ZALEPLON,CT,2,F,120
2018,Zaleplon,ZALEPLON,CT,2,T,0
2018,Zolpidem Tartrate,AMBIEN,CT,2,F,50
2018,Zolpidem Tartrate,AMBIEN,CT,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CT,2,F,35
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,2,F,13889
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,2,T,0
2018,Eszopiclone,ESZOPICLONE,CT,3,F,822
2018,Eszopiclone,ESZOPICLONE,CT,3,T,0
2018,Eszopiclone,LUNESTA,CT,3,F,32
2018,Eszopiclone,LUNESTA,CT,3,T,0
2018,Zaleplon,ZALEPLON,CT,3,F,92
2018,Zaleplon,ZALEPLON,CT,3,T,0
2018,Zolpidem Tartrate,AMBIEN,CT,3,F,51
2018,Zolpidem Tartrate,AMBIEN,CT,3,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CT,3,F,33
2018,Zolpidem Tartrate,AMBIEN CR,CT,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,3,F,13422
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,3,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,CT,3,T,0
2018,Eszopiclone,ESZOPICLONE,CT,4,F,889
2018,Eszopiclone,ESZOPICLONE,CT,4,T,0
2018,Eszopiclone,LUNESTA,CT,4,F,34
2018,Eszopiclone,LUNESTA,CT,4,T,0
2018,Zaleplon,ZALEPLON,CT,4,F,62
2018,Zaleplon,ZALEPLON,CT,4,T,0
2018,Zolpidem Tartrate,AMBIEN,CT,4,F,51
2018,Zolpidem Tartrate,AMBIEN,CT,4,T,0
2018,Zolpidem Tartrate,AMBIEN CR,CT,4,F,34
2018,Zolpidem Tartrate,AMBIEN CR,CT,4,T,0
2018,Zolpidem Tartrate,INTERMEZZO,CT,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,4,F,13231
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,CT,4,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,CT,4,T,0
2018,Eszopiclone,ESZOPICLONE,DC,1,T,0
2018,Zaleplon,ZALEPLON,DC,1,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DC,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,1,F,1768
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,1,T,0
2018,Eszopiclone,ESZOPICLONE,DC,2,T,0
2018,Zaleplon,ZALEPLON,DC,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DC,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,2,F,1694
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,2,T,0
2018,Eszopiclone,ESZOPICLONE,DC,3,T,0
2018,Zaleplon,ZALEPLON,DC,3,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DC,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,3,F,1635
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,3,T,0
2018,Eszopiclone,ESZOPICLONE,DC,4,T,0
2018,Zaleplon,ZALEPLON,DC,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,4,F,1696
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DC,4,T,0
2018,Eszopiclone,ESZOPICLONE,DE,1,F,109
2018,Eszopiclone,ESZOPICLONE,DE,1,T,0
2018,Eszopiclone,LUNESTA,DE,1,T,0
2018,Zaleplon,ZALEPLON,DE,1,F,18
2018,Zaleplon,ZALEPLON,DE,1,T,0
2018,Zolpidem Tartrate,AMBIEN,DE,1,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DE,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,1,F,3596
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,1,T,0
2018,Eszopiclone,ESZOPICLONE,DE,2,F,108
2018,Eszopiclone,ESZOPICLONE,DE,2,T,0
2018,Eszopiclone,LUNESTA,DE,2,T,0
2018,Zaleplon,ZALEPLON,DE,2,F,53
2018,Zaleplon,ZALEPLON,DE,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DE,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,2,F,3730
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,2,T,0
2018,Eszopiclone,ESZOPICLONE,DE,3,F,124
2018,Eszopiclone,ESZOPICLONE,DE,3,T,0
2018,Eszopiclone,LUNESTA,DE,3,T,0
2018,Zaleplon,ZALEPLON,DE,3,F,37
2018,Zaleplon,ZALEPLON,DE,3,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DE,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,3,F,3354
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,3,T,0
2018,Eszopiclone,ESZOPICLONE,DE,4,F,125
2018,Eszopiclone,ESZOPICLONE,DE,4,T,0
2018,Eszopiclone,LUNESTA,DE,4,T,0
2018,Zaleplon,ZALEPLON,DE,4,F,22
2018,Zaleplon,ZALEPLON,DE,4,T,0
2018,Zolpidem Tartrate,AMBIEN CR,DE,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,4,F,3215
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,DE,4,T,0
2018,Eszopiclone,ESZOPICLONE,FL,1,F,62
2018,Eszopiclone,ESZOPICLONE,FL,1,T,0
2018,Eszopiclone,LUNESTA,FL,1,T,0
2018,Zaleplon,ZALEPLON,FL,1,T,0
2018,Zolpidem Tartrate,AMBIEN,FL,1,F,16
2018,Zolpidem Tartrate,INTERMEZZO,FL,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,1,F,23696
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,1,T,0
2018,Eszopiclone,ESZOPICLONE,FL,2,F,51
2018,Eszopiclone,ESZOPICLONE,FL,2,T,0
2018,Eszopiclone,LUNESTA,FL,2,T,0
2018,Zaleplon,ZALEPLON,FL,2,F,13
2018,Zaleplon,ZALEPLON,FL,2,T,0
2018,Zolpidem Tartrate,AMBIEN,FL,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,2,F,22976
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,2,T,0
2018,Eszopiclone,ESZOPICLONE,FL,3,F,55
2018,Eszopiclone,ESZOPICLONE,FL,3,T,0
2018,Eszopiclone,LUNESTA,FL,3,T,0
2018,Zaleplon,ZALEPLON,FL,3,F,19
2018,Zaleplon,ZALEPLON,FL,3,T,0
2018,Zolpidem Tartrate,AMBIEN,FL,3,T,0
2018,Zolpidem Tartrate,AMBIEN CR,FL,3,T,0
2018,Zolpidem Tartrate,INTERMEZZO,FL,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,3,F,20871
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,3,T,0
2018,Eszopiclone,ESZOPICLONE,FL,4,F,59
2018,Eszopiclone,ESZOPICLONE,FL,4,T,0
2018,Eszopiclone,LUNESTA,FL,4,T,0
2018,Zaleplon,ZALEPLON,FL,4,F,20
2018,Zaleplon,ZALEPLON,FL,4,T,0
2018,Zolpidem Tartrate,AMBIEN,FL,4,T,0
2018,Zolpidem Tartrate,INTERMEZZO,FL,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,4,F,19360
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,FL,4,T,0
2018,Eszopiclone,ESZOPICLONE,HI,1,F,14
2018,Eszopiclone,ESZOPICLONE,HI,1,T,0
2018,Zolpidem Tartrate,AMBIEN,HI,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,1,F,3258
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,1,T,0
2018,Eszopiclone,ESZOPICLONE,HI,2,F,24
2018,Eszopiclone,ESZOPICLONE,HI,2,T,0
2018,Zaleplon,ZALEPLON,HI,2,T,0
2018,Zolpidem Tartrate,AMBIEN,HI,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,HI,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,2,F,3158
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,2,T,0
2018,Eszopiclone,ESZOPICLONE,HI,3,F,25
2018,Eszopiclone,ESZOPICLONE,HI,3,T,0
2018,Zaleplon,ZALEPLON,HI,3,T,0
2018,Zolpidem Tartrate,AMBIEN,HI,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,3,F,2778
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,3,T,0
2018,Eszopiclone,ESZOPICLONE,HI,4,F,18
2018,Eszopiclone,ESZOPICLONE,HI,4,T,0
2018,Zaleplon,ZALEPLON,HI,4,T,0
2018,Zolpidem Tartrate,AMBIEN,HI,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,4,F,2384
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,HI,4,T,0
2018,Eszopiclone,ESZOPICLONE,IA,1,F,442
2018,Eszopiclone,ESZOPICLONE,IA,1,T,0
2018,Zaleplon,ZALEPLON,IA,1,F,275
2018,Zaleplon,ZALEPLON,IA,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,1,F,4040
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,1,T,0
2018,Eszopiclone,ESZOPICLONE,IA,2,F,446
2018,Eszopiclone,ESZOPICLONE,IA,2,T,0
2018,Zaleplon,ZALEPLON,IA,2,F,300
2018,Zaleplon,ZALEPLON,IA,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,2,F,4003
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,2,T,0
2018,Eszopiclone,ESZOPICLONE,IA,3,F,428
2018,Eszopiclone,ESZOPICLONE,IA,3,T,0
2018,Zaleplon,ZALEPLON,IA,3,F,268
2018,Zaleplon,ZALEPLON,IA,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,3,F,3724
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,3,T,0
2018,Eszopiclone,ESZOPICLONE,IA,4,F,490
2018,Eszopiclone,ESZOPICLONE,IA,4,T,0
2018,Zaleplon,ZALEPLON,IA,4,F,249
2018,Zaleplon,ZALEPLON,IA,4,T,0
2018,Zolpidem Tartrate,AMBIEN,IA,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,4,F,3754
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IA,4,T,0
2018,Eszopiclone,ESZOPICLONE,ID,1,F,157
2018,Eszopiclone,ESZOPICLONE,ID,1,T,0
2018,Eszopiclone,LUNESTA,ID,1,T,0
2018,Zaleplon,ZALEPLON,ID,1,F,41
2018,Zaleplon,ZALEPLON,ID,1,T,0
2018,Zolpidem Tartrate,AMBIEN,ID,1,T,0
2018,Zolpidem Tartrate,INTERMEZZO,ID,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,1,F,3175
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,1,T,0
2018,Eszopiclone,ESZOPICLONE,ID,2,F,159
2018,Eszopiclone,ESZOPICLONE,ID,2,T,0
2018,Eszopiclone,LUNESTA,ID,2,T,0
2018,Zaleplon,ZALEPLON,ID,2,F,25
2018,Zaleplon,ZALEPLON,ID,2,T,0
2018,Zolpidem Tartrate,AMBIEN,ID,2,T,0
2018,Zolpidem Tartrate,INTERMEZZO,ID,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,2,F,2970
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,2,T,0
2018,Eszopiclone,ESZOPICLONE,ID,3,F,140
2018,Eszopiclone,ESZOPICLONE,ID,3,T,0
2018,Eszopiclone,LUNESTA,ID,3,T,0
2018,Zaleplon,ZALEPLON,ID,3,F,14
2018,Zaleplon,ZALEPLON,ID,3,T,0
2018,Zolpidem Tartrate,AMBIEN,ID,3,T,0
2018,Zolpidem Tartrate,INTERMEZZO,ID,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,3,F,2865
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,3,T,0
2018,Eszopiclone,ESZOPICLONE,ID,4,F,210
2018,Eszopiclone,ESZOPICLONE,ID,4,T,0
2018,Eszopiclone,LUNESTA,ID,4,T,0
2018,Zaleplon,ZALEPLON,ID,4,F,15
2018,Zaleplon,ZALEPLON,ID,4,T,0
2018,Zolpidem Tartrate,AMBIEN,ID,4,T,0
2018,Zolpidem Tartrate,INTERMEZZO,ID,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,4,F,3017
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ID,4,T,0
2018,Eszopiclone,ESZOPICLONE,IL,1,F,254
2018,Eszopiclone,ESZOPICLONE,IL,1,T,0
2018,Zaleplon,ZALEPLON,IL,1,F,219
2018,Zaleplon,ZALEPLON,IL,1,T,0
2018,Zolpidem Tartrate,INTERMEZZO,IL,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,1,F,15124
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,1,T,0
2018,Eszopiclone,ESZOPICLONE,IL,2,F,243
2018,Eszopiclone,ESZOPICLONE,IL,2,T,0
2018,Zaleplon,ZALEPLON,IL,2,F,226
2018,Zaleplon,ZALEPLON,IL,2,T,0
2018,Zolpidem Tartrate,INTERMEZZO,IL,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,2,F,16906
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,2,T,0
2018,Eszopiclone,ESZOPICLONE,IL,3,F,230
2018,Eszopiclone,ESZOPICLONE,IL,3,T,0
2018,Eszopiclone,LUNESTA,IL,3,T,0
2018,Zaleplon,ZALEPLON,IL,3,F,233
2018,Zaleplon,ZALEPLON,IL,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,3,F,17318
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,3,T,0
2018,Eszopiclone,ESZOPICLONE,IL,4,F,260
2018,Eszopiclone,ESZOPICLONE,IL,4,T,0
2018,Zaleplon,ZALEPLON,IL,4,F,264
2018,Zaleplon,ZALEPLON,IL,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,4,F,17115
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,4,T,0
2018,Eszopiclone,ESZOPICLONE,IN,1,F,1501
2018,Eszopiclone,ESZOPICLONE,IN,1,T,0
2018,Zaleplon,ZALEPLON,IN,1,F,296
2018,Zaleplon,ZALEPLON,IN,1,T,0
2018,Zolpidem Tartrate,AMBIEN,IN,1,T,0
2018,Zolpidem Tartrate,EDLUAR,IN,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,1,F,11826
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,1,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,IN,1,T,0
2018,Eszopiclone,ESZOPICLONE,IN,2,F,1481
2018,Eszopiclone,ESZOPICLONE,IN,2,T,0
2018,Zaleplon,ZALEPLON,IN,2,F,289
2018,Zaleplon,ZALEPLON,IN,2,T,0
2018,Zolpidem Tartrate,AMBIEN,IN,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,2,F,11246
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,2,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,IN,2,T,0
2018,Eszopiclone,ESZOPICLONE,IN,3,F,1529
2018,Eszopiclone,ESZOPICLONE,IN,3,T,0
2018,Zaleplon,ZALEPLON,IN,3,F,268
2018,Zaleplon,ZALEPLON,IN,3,T,0
2018,Zolpidem Tartrate,EDLUAR,IN,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,3,F,10817
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,3,T,0
2018,Eszopiclone,ESZOPICLONE,IN,4,F,1592
2018,Eszopiclone,ESZOPICLONE,IN,4,T,0
2018,Zaleplon,ZALEPLON,IN,4,F,255
2018,Zaleplon,ZALEPLON,IN,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,4,F,10501
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,4,T,0
2018,Eszopiclone,ESZOPICLONE,KS,1,F,201
2018,Eszopiclone,ESZOPICLONE,KS,1,T,0
2018,Eszopiclone,LUNESTA,KS,1,T,0
2018,Zaleplon,ZALEPLON,KS,1,F,29
2018,Zaleplon,ZALEPLON,KS,1,T,0
2018,Zolpidem Tartrate,AMBIEN,KS,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,1,F,3740
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,1,T,0
2018,Eszopiclone,ESZOPICLONE,KS,2,F,174
2018,Eszopiclone,ESZOPICLONE,KS,2,T,0
2018,Eszopiclone,LUNESTA,KS,2,T,0
2018,Zaleplon,ZALEPLON,KS,2,F,40
2018,Zaleplon,ZALEPLON,KS,2,T,0
2018,Zolpidem Tartrate,AMBIEN,KS,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,2,F,3626
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,2,T,0
2018,Eszopiclone,ESZOPICLONE,KS,3,F,198
2018,Eszopiclone,ESZOPICLONE,KS,3,T,0
2018,Zaleplon,ZALEPLON,KS,3,F,18
2018,Zaleplon,ZALEPLON,KS,3,T,0
2018,Zolpidem Tartrate,AMBIEN,KS,3,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,3,F,3375
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,3,T,0
2018,Eszopiclone,ESZOPICLONE,KS,4,F,162
2018,Eszopiclone,ESZOPICLONE,KS,4,T,0
2018,Zaleplon,ZALEPLON,KS,4,F,16
2018,Zaleplon,ZALEPLON,KS,4,T,0
2018,Zolpidem Tartrate,AMBIEN,KS,4,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,4,F,3341
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,4,T,0
2018,Eszopiclone,ESZOPICLONE,KY,1,F,248
2018,Eszopiclone,ESZOPICLONE,KY,1,T,0
2018,Eszopiclone,LUNESTA,KY,1,T,0
2018,Zaleplon,ZALEPLON,KY,1,F,79
2018,Zaleplon,ZALEPLON,KY,1,T,0
2018,Zolpidem Tartrate,AMBIEN,KY,1,T,0
2018,Zolpidem Tartrate,AMBIEN CR,KY,1,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,1,F,12349
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,1,T,0
2018,Zolpidem Tartrate,ZOLPIMIST,KY,1,T,0
2018,Eszopiclone,ESZOPICLONE,KY,2,F,245
2018,Eszopiclone,ESZOPICLONE,KY,2,T,0
2018,Eszopiclone,LUNESTA,KY,2,T,0
2018,Zaleplon,ZALEPLON,KY,2,F,89
2018,Zaleplon,ZALEPLON,KY,2,T,0
2018,Zolpidem Tartrate,AMBIEN,KY,2,T,0
2018,Zolpidem Tartrate,AMBIEN CR,KY,2,T,0
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,2,F,11758
