year,gennme,prodnme,state,quarter,totalRXImputed
2018,Zaleplon,ZALEPLON,IL,1,249
2018,Zolpidem Tartrate,INTERMEZZO,IL,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,1,15324
2018,Eszopiclone,ESZOPICLONE,IL,2,443
2018,Zaleplon,ZALEPLON,IL,2,266
2018,Zolpidem Tartrate,INTERMEZZO,IL,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,2,17156
2018,Eszopiclone,ESZOPICLONE,IL,3,450
2018,Eszopiclone,LUNESTA,IL,3,10
2018,Zaleplon,ZALEPLON,IL,3,273
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,3,17648
2018,Eszopiclone,ESZOPICLONE,IL,4,400
2018,Zaleplon,ZALEPLON,IL,4,294
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IL,4,17395
2018,Eszopiclone,ESZOPICLONE,IN,1,1761
2018,Zaleplon,ZALEPLON,IN,1,346
2018,Zolpidem Tartrate,AMBIEN,IN,1,20
2018,Zolpidem Tartrate,EDLUAR,IN,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,1,12106
2018,Zolpidem Tartrate,ZOLPIMIST,IN,1,10
2018,Eszopiclone,ESZOPICLONE,IN,2,1771
2018,Zaleplon,ZALEPLON,IN,2,329
2018,Zolpidem Tartrate,AMBIEN,IN,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,2,11496
2018,Zolpidem Tartrate,ZOLPIMIST,IN,2,10
2018,Eszopiclone,ESZOPICLONE,IN,3,1789
2018,Zaleplon,ZALEPLON,IN,3,328
2018,Zolpidem Tartrate,EDLUAR,IN,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,3,11067
2018,Eszopiclone,ESZOPICLONE,IN,4,1822
2018,Zaleplon,ZALEPLON,IN,4,335
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,IN,4,10741
2018,Eszopiclone,ESZOPICLONE,KS,1,341
2018,Eszopiclone,LUNESTA,KS,1,10
2018,Zaleplon,ZALEPLON,KS,1,69
2018,Zolpidem Tartrate,AMBIEN,KS,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,1,3860
2018,Eszopiclone,ESZOPICLONE,KS,2,324
2018,Eszopiclone,LUNESTA,KS,2,10
2018,Zaleplon,ZALEPLON,KS,2,60
2018,Zolpidem Tartrate,AMBIEN,KS,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,2,3716
2018,Eszopiclone,ESZOPICLONE,KS,3,328
2018,Zaleplon,ZALEPLON,KS,3,68
2018,Zolpidem Tartrate,AMBIEN,KS,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,3,3515
2018,Eszopiclone,ESZOPICLONE,KS,4,282
2018,Zaleplon,ZALEPLON,KS,4,56
2018,Zolpidem Tartrate,AMBIEN,KS,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KS,4,3471
2018,Eszopiclone,ESZOPICLONE,KY,1,468
2018,Eszopiclone,LUNESTA,KY,1,10
2018,Zaleplon,ZALEPLON,KY,1,129
2018,Zolpidem Tartrate,AMBIEN,KY,1,20
2018,Zolpidem Tartrate,AMBIEN CR,KY,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,1,12659
2018,Zolpidem Tartrate,ZOLPIMIST,KY,1,10
2018,Eszopiclone,ESZOPICLONE,KY,2,465
2018,Eszopiclone,LUNESTA,KY,2,10
2018,Zaleplon,ZALEPLON,KY,2,129
2018,Zolpidem Tartrate,AMBIEN,KY,2,20
2018,Zolpidem Tartrate,AMBIEN CR,KY,2,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,2,12028
2018,Eszopiclone,ESZOPICLONE,KY,3,445
2018,Eszopiclone,LUNESTA,KY,3,10
2018,Zaleplon,ZALEPLON,KY,3,131
2018,Zolpidem Tartrate,AMBIEN,KY,3,20
2018,Zolpidem Tartrate,AMBIEN CR,KY,3,10
2018,Zolpidem Tartrate,EDLUAR,KY,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,3,11802
2018,Eszopiclone,ESZOPICLONE,KY,4,450
2018,Eszopiclone,LUNESTA,KY,4,10
2018,Zaleplon,ZALEPLON,KY,4,118
2018,Zolpidem Tartrate,AMBIEN,KY,4,20
2018,Zolpidem Tartrate,AMBIEN CR,KY,4,10
2018,Zolpidem Tartrate,EDLUAR,KY,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,KY,4,11644
2018,Eszopiclone,ESZOPICLONE,LA,1,602
2018,Eszopiclone,LUNESTA,LA,1,10
2018,Zaleplon,ZALEPLON,LA,1,447
2018,Zolpidem Tartrate,AMBIEN,LA,1,10
2018,Zolpidem Tartrate,AMBIEN CR,LA,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,1,23082
2018,Eszopiclone,ESZOPICLONE,LA,2,647
2018,Eszopiclone,LUNESTA,LA,2,10
2018,Zaleplon,ZALEPLON,LA,2,452
2018,Zolpidem Tartrate,AMBIEN,LA,2,10
2018,Zolpidem Tartrate,AMBIEN CR,LA,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,2,23634
2018,Eszopiclone,ESZOPICLONE,LA,3,635
2018,Eszopiclone,LUNESTA,LA,3,10
2018,Zaleplon,ZALEPLON,LA,3,461
2018,Zolpidem Tartrate,AMBIEN,LA,3,10
2018,Zolpidem Tartrate,AMBIEN CR,LA,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,3,23728
2018,Eszopiclone,ESZOPICLONE,LA,4,681
2018,Eszopiclone,LUNESTA,LA,4,10
2018,Zaleplon,ZALEPLON,LA,4,443
2018,Zolpidem Tartrate,AMBIEN,LA,4,10
2018,Zolpidem Tartrate,AMBIEN CR,LA,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,LA,4,23648
2018,Eszopiclone,ESZOPICLONE,MA,1,634
2018,Eszopiclone,LUNESTA,MA,1,20
2018,Zaleplon,ZALEPLON,MA,1,354
2018,Zolpidem Tartrate,AMBIEN,MA,1,40
2018,Zolpidem Tartrate,AMBIEN CR,MA,1,24
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,1,18282
2018,Eszopiclone,ESZOPICLONE,MA,2,628
2018,Eszopiclone,LUNESTA,MA,2,20
2018,Zaleplon,ZALEPLON,MA,2,395
2018,Zolpidem Tartrate,AMBIEN,MA,2,40
2018,Zolpidem Tartrate,AMBIEN CR,MA,2,23
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,2,19047
2018,Eszopiclone,ESZOPICLONE,MA,3,598
2018,Eszopiclone,LUNESTA,MA,3,10
2018,Zaleplon,ZALEPLON,MA,3,359
2018,Zolpidem Tartrate,AMBIEN,MA,3,30
2018,Zolpidem Tartrate,AMBIEN CR,MA,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,3,16889
2018,Eszopiclone,ESZOPICLONE,MA,4,599
2018,Eszopiclone,LUNESTA,MA,4,10
2018,Zaleplon,ZALEPLON,MA,4,357
2018,Zolpidem Tartrate,AMBIEN,MA,4,40
2018,Zolpidem Tartrate,AMBIEN CR,MA,4,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MA,4,18127
2018,Eszopiclone,ESZOPICLONE,MD,1,1232
2018,Eszopiclone,LUNESTA,MD,1,10
2018,Zaleplon,ZALEPLON,MD,1,415
2018,Zolpidem Tartrate,EDLUAR,MD,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,1,17738
2018,Eszopiclone,ESZOPICLONE,MD,2,1190
2018,Eszopiclone,LUNESTA,MD,2,20
2018,Zaleplon,ZALEPLON,MD,2,413
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,2,16707
2018,Eszopiclone,ESZOPICLONE,MD,3,1275
2018,Eszopiclone,LUNESTA,MD,3,10
2018,Zaleplon,ZALEPLON,MD,3,381
2018,Zolpidem Tartrate,EDLUAR,MD,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,3,16000
2018,Eszopiclone,ESZOPICLONE,MD,4,1252
2018,Zaleplon,ZALEPLON,MD,4,359
2018,Zolpidem Tartrate,EDLUAR,MD,4,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MD,4,15534
2018,Eszopiclone,ESZOPICLONE,ME,1,179
2018,Eszopiclone,LUNESTA,ME,1,10
2018,Zaleplon,ZALEPLON,ME,1,87
2018,Zolpidem Tartrate,AMBIEN,ME,1,10
2018,Zolpidem Tartrate,AMBIEN CR,ME,1,10
2018,Zolpidem Tartrate,EDLUAR,ME,1,10
2018,Zolpidem Tartrate,INTERMEZZO,ME,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,1,1961
2018,Eszopiclone,ESZOPICLONE,ME,2,205
2018,Eszopiclone,LUNESTA,ME,2,10
2018,Zaleplon,ZALEPLON,ME,2,109
2018,Zolpidem Tartrate,AMBIEN,ME,2,10
2018,Zolpidem Tartrate,EDLUAR,ME,2,12
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,2,2050
2018,Eszopiclone,ESZOPICLONE,ME,3,169
2018,Eszopiclone,LUNESTA,ME,3,20
2018,Zaleplon,ZALEPLON,ME,3,97
2018,Zolpidem Tartrate,AMBIEN,ME,3,10
2018,Zolpidem Tartrate,EDLUAR,ME,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,3,1867
2018,Eszopiclone,ESZOPICLONE,ME,4,152
2018,Eszopiclone,LUNESTA,ME,4,20
2018,Zaleplon,ZALEPLON,ME,4,77
2018,Zolpidem Tartrate,AMBIEN CR,ME,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ME,4,1847
2018,Eszopiclone,ESZOPICLONE,MI,1,736
2018,Eszopiclone,LUNESTA,MI,1,10
2018,Zaleplon,ZALEPLON,MI,1,166
2018,Zolpidem Tartrate,AMBIEN,MI,1,20
2018,Zolpidem Tartrate,AMBIEN CR,MI,1,15
2018,Zolpidem Tartrate,INTERMEZZO,MI,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,1,21538
2018,Eszopiclone,ESZOPICLONE,MI,2,678
2018,Eszopiclone,LUNESTA,MI,2,23
2018,Zaleplon,ZALEPLON,MI,2,167
2018,Zolpidem Tartrate,AMBIEN,MI,2,20
2018,Zolpidem Tartrate,AMBIEN CR,MI,2,10
2018,Zolpidem Tartrate,INTERMEZZO,MI,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,2,19751
2018,Eszopiclone,ESZOPICLONE,MI,3,680
2018,Eszopiclone,LUNESTA,MI,3,20
2018,Zaleplon,ZALEPLON,MI,3,123
2018,Zolpidem Tartrate,AMBIEN,MI,3,20
2018,Zolpidem Tartrate,AMBIEN CR,MI,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,3,18118
2018,Eszopiclone,ESZOPICLONE,MI,4,642
2018,Eszopiclone,LUNESTA,MI,4,10
2018,Zaleplon,ZALEPLON,MI,4,136
2018,Zolpidem Tartrate,AMBIEN,MI,4,20
2018,Zolpidem Tartrate,AMBIEN CR,MI,4,10
2018,Zolpidem Tartrate,INTERMEZZO,MI,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MI,4,17119
2018,Eszopiclone,ESZOPICLONE,MN,1,2143
2018,Eszopiclone,LUNESTA,MN,1,46
2018,Zaleplon,SONATA,MN,1,10
2018,Zaleplon,ZALEPLON,MN,1,904
2018,Zolpidem Tartrate,AMBIEN,MN,1,42
2018,Zolpidem Tartrate,AMBIEN CR,MN,1,49
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,1,14425
2018,Eszopiclone,ESZOPICLONE,MN,2,2146
2018,Eszopiclone,LUNESTA,MN,2,30
2018,Zaleplon,SONATA,MN,2,10
2018,Zaleplon,ZALEPLON,MN,2,927
2018,Zolpidem Tartrate,AMBIEN,MN,2,52
2018,Zolpidem Tartrate,AMBIEN CR,MN,2,53
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,2,14258
2018,Eszopiclone,ESZOPICLONE,MN,3,2051
2018,Eszopiclone,LUNESTA,MN,3,30
2018,Zaleplon,SONATA,MN,3,10
2018,Zaleplon,ZALEPLON,MN,3,797
2018,Zolpidem Tartrate,AMBIEN,MN,3,29
2018,Zolpidem Tartrate,AMBIEN CR,MN,3,44
2018,Zolpidem Tartrate,INTERMEZZO,MN,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,3,13051
2018,Eszopiclone,ESZOPICLONE,MN,4,2000
2018,Eszopiclone,LUNESTA,MN,4,40
2018,Zaleplon,SONATA,MN,4,10
2018,Zaleplon,ZALEPLON,MN,4,836
2018,Zolpidem Tartrate,AMBIEN,MN,4,26
2018,Zolpidem Tartrate,AMBIEN CR,MN,4,53
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MN,4,13059
2018,Eszopiclone,ESZOPICLONE,MO,1,2523
2018,Eszopiclone,LUNESTA,MO,1,10
2018,Zaleplon,ZALEPLON,MO,1,384
2018,Zolpidem Tartrate,AMBIEN,MO,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,1,11900
2018,Zolpidem Tartrate,ZOLPIMIST,MO,1,10
2018,Eszopiclone,ESZOPICLONE,MO,2,2490
2018,Eszopiclone,LUNESTA,MO,2,10
2018,Zaleplon,ZALEPLON,MO,2,369
2018,Zolpidem Tartrate,AMBIEN,MO,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,2,11383
2018,Zolpidem Tartrate,ZOLPIMIST,MO,2,10
2018,Eszopiclone,ESZOPICLONE,MO,3,2375
2018,Eszopiclone,LUNESTA,MO,3,10
2018,Zaleplon,ZALEPLON,MO,3,363
2018,Zolpidem Tartrate,AMBIEN,MO,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,3,10689
2018,Eszopiclone,ESZOPICLONE,MO,4,2272
2018,Eszopiclone,LUNESTA,MO,4,10
2018,Zaleplon,ZALEPLON,MO,4,365
2018,Zolpidem Tartrate,AMBIEN,MO,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MO,4,10230
2018,Eszopiclone,ESZOPICLONE,MS,1,100
2018,Zaleplon,ZALEPLON,MS,1,146
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,1,2178
2018,Eszopiclone,ESZOPICLONE,MS,2,90
2018,Zaleplon,ZALEPLON,MS,2,159
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,2,2025
2018,Eszopiclone,ESZOPICLONE,MS,3,140
2018,Zaleplon,ZALEPLON,MS,3,157
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,3,1958
2018,Eszopiclone,ESZOPICLONE,MS,4,130
2018,Zaleplon,ZALEPLON,MS,4,137
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MS,4,1849
2018,Eszopiclone,ESZOPICLONE,MT,1,324
2018,Zaleplon,ZALEPLON,MT,1,67
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,1,4201
2018,Eszopiclone,ESZOPICLONE,MT,2,328
2018,Zaleplon,ZALEPLON,MT,2,58
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,2,4563
2018,Eszopiclone,ESZOPICLONE,MT,3,344
2018,Zaleplon,ZALEPLON,MT,3,97
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,3,4009
2018,Eszopiclone,ESZOPICLONE,MT,4,353
2018,Zaleplon,ZALEPLON,MT,4,93
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,MT,4,4646
2018,Eszopiclone,ESZOPICLONE,NC,1,503
2018,Eszopiclone,LUNESTA,NC,1,161
2018,Zaleplon,SONATA,NC,1,20
2018,Zaleplon,ZALEPLON,NC,1,76
2018,Zolpidem Tartrate,AMBIEN,NC,1,38
2018,Zolpidem Tartrate,AMBIEN CR,NC,1,40
2018,Zolpidem Tartrate,EDLUAR,NC,1,10
2018,Zolpidem Tartrate,INTERMEZZO,NC,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,1,13646
2018,Zolpidem Tartrate,ZOLPIMIST,NC,1,10
2018,Eszopiclone,ESZOPICLONE,NC,2,504
2018,Eszopiclone,LUNESTA,NC,2,100
2018,Zaleplon,ZALEPLON,NC,2,89
2018,Zolpidem Tartrate,AMBIEN,NC,2,28
2018,Zolpidem Tartrate,AMBIEN CR,NC,2,32
2018,Zolpidem Tartrate,INTERMEZZO,NC,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,2,10902
2018,Eszopiclone,ESZOPICLONE,NC,3,614
2018,Eszopiclone,LUNESTA,NC,3,104
2018,Zaleplon,SONATA,NC,3,10
2018,Zaleplon,ZALEPLON,NC,3,116
2018,Zolpidem Tartrate,AMBIEN,NC,3,26
2018,Zolpidem Tartrate,AMBIEN CR,NC,3,26
2018,Zolpidem Tartrate,EDLUAR,NC,3,10
2018,Zolpidem Tartrate,INTERMEZZO,NC,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,3,12303
2018,Eszopiclone,ESZOPICLONE,NC,4,542
2018,Eszopiclone,LUNESTA,NC,4,65
2018,Zaleplon,ZALEPLON,NC,4,87
2018,Zolpidem Tartrate,AMBIEN,NC,4,36
2018,Zolpidem Tartrate,AMBIEN CR,NC,4,20
2018,Zolpidem Tartrate,INTERMEZZO,NC,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NC,4,10138
2018,Eszopiclone,ESZOPICLONE,ND,1,378
2018,Zaleplon,ZALEPLON,ND,1,50
2018,Zolpidem Tartrate,AMBIEN,ND,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,1,1486
2018,Eszopiclone,ESZOPICLONE,ND,2,330
2018,Zaleplon,ZALEPLON,ND,2,60
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,2,1466
2018,Eszopiclone,ESZOPICLONE,ND,3,330
2018,Zaleplon,ZALEPLON,ND,3,77
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,3,1318
2018,Eszopiclone,ESZOPICLONE,ND,4,297
2018,Zaleplon,ZALEPLON,ND,4,54
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,ND,4,1305
2018,Eszopiclone,ESZOPICLONE,NE,1,259
2018,Eszopiclone,LUNESTA,NE,1,10
2018,Zaleplon,ZALEPLON,NE,1,295
2018,Zolpidem Tartrate,AMBIEN,NE,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,1,3450
2018,Eszopiclone,ESZOPICLONE,NE,2,274
2018,Eszopiclone,LUNESTA,NE,2,10
2018,Zaleplon,ZALEPLON,NE,2,337
2018,Zolpidem Tartrate,AMBIEN,NE,2,10
2018,Zolpidem Tartrate,AMBIEN CR,NE,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,2,3538
2018,Eszopiclone,ESZOPICLONE,NE,3,221
2018,Eszopiclone,LUNESTA,NE,3,10
2018,Zaleplon,ZALEPLON,NE,3,284
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,3,3140
2018,Eszopiclone,ESZOPICLONE,NE,4,210
2018,Eszopiclone,LUNESTA,NE,4,10
2018,Zaleplon,ZALEPLON,NE,4,254
2018,Zolpidem Tartrate,AMBIEN,NE,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,4,2928
2018,Eszopiclone,ESZOPICLONE,NH,1,230
2018,Eszopiclone,LUNESTA,NH,1,10
2018,Zaleplon,ZALEPLON,NH,1,114
2018,Zolpidem Tartrate,AMBIEN,NH,1,20
2018,Zolpidem Tartrate,AMBIEN CR,NH,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,1,1405
2018,Eszopiclone,ESZOPICLONE,NH,2,219
2018,Zaleplon,ZALEPLON,NH,2,114
2018,Zolpidem Tartrate,AMBIEN,NH,2,20
2018,Zolpidem Tartrate,AMBIEN CR,NH,2,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,2,1379
2018,Eszopiclone,ESZOPICLONE,NH,3,202
2018,Zaleplon,ZALEPLON,NH,3,105
2018,Zolpidem Tartrate,AMBIEN,NH,3,30
2018,Zolpidem Tartrate,AMBIEN CR,NH,3,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,3,1360
2018,Eszopiclone,ESZOPICLONE,NH,4,221
2018,Zaleplon,ZALEPLON,NH,4,145
2018,Zolpidem Tartrate,AMBIEN,NH,4,20
2018,Zolpidem Tartrate,AMBIEN CR,NH,4,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,4,1699
2018,Eszopiclone,ESZOPICLONE,NJ,1,458
2018,Eszopiclone,LUNESTA,NJ,1,20
2018,Zaleplon,ZALEPLON,NJ,1,926
2018,Zolpidem Tartrate,AMBIEN,NJ,1,20
2018,Zolpidem Tartrate,AMBIEN CR,NJ,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,1,25621
2018,Eszopiclone,ESZOPICLONE,NJ,2,410
2018,Eszopiclone,LUNESTA,NJ,2,10
2018,Zaleplon,ZALEPLON,NJ,2,856
2018,Zolpidem Tartrate,AMBIEN,NJ,2,10
2018,Zolpidem Tartrate,AMBIEN CR,NJ,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,2,25092
2018,Eszopiclone,ESZOPICLONE,NJ,3,380
2018,Eszopiclone,LUNESTA,NJ,3,10
2018,Zaleplon,ZALEPLON,NJ,3,876
2018,Zolpidem Tartrate,AMBIEN,NJ,3,10
2018,Zolpidem Tartrate,AMBIEN CR,NJ,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,3,24540
2018,Eszopiclone,ESZOPICLONE,NJ,4,352
2018,Eszopiclone,LUNESTA,NJ,4,10
2018,Zaleplon,ZALEPLON,NJ,4,810
2018,Zolpidem Tartrate,AMBIEN,NJ,4,10
2018,Zolpidem Tartrate,AMBIEN CR,NJ,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,4,23754
2018,Eszopiclone,ESZOPICLONE,NM,1,500
2018,Zaleplon,ZALEPLON,NM,1,179
2018,Zolpidem Tartrate,AMBIEN,NM,1,10
2018,Zolpidem Tartrate,AMBIEN CR,NM,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,1,7603
2018,Eszopiclone,ESZOPICLONE,NM,2,460
2018,Zaleplon,ZALEPLON,NM,2,157
2018,Zolpidem Tartrate,AMBIEN,NM,2,10
2018,Zolpidem Tartrate,AMBIEN CR,NM,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,2,6712
2018,Eszopiclone,ESZOPICLONE,NM,3,558
2018,Zaleplon,ZALEPLON,NM,3,175
2018,Zolpidem Tartrate,AMBIEN,NM,3,10
2018,Zolpidem Tartrate,AMBIEN CR,NM,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,3,6863
2018,Eszopiclone,ESZOPICLONE,NM,4,515
2018,Zaleplon,ZALEPLON,NM,4,139
2018,Zolpidem Tartrate,AMBIEN CR,NM,4,10
2018,Zolpidem Tartrate,EDLUAR,NM,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,4,5978
2018,Eszopiclone,ESZOPICLONE,NV,1,324
2018,Eszopiclone,LUNESTA,NV,1,10
2018,Zaleplon,SONATA,NV,1,10
2018,Zaleplon,ZALEPLON,NV,1,275
2018,Zolpidem Tartrate,AMBIEN,NV,1,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NV,1,9025
2018,Eszopiclone,ESZOPICLONE,NV,2,312
2018,Eszopiclone,LUNESTA,NV,2,20
2018,Zaleplon,SONATA,NV,2,10
2018,Zaleplon,ZALEPLON,NV,2,263
2018,Zolpidem Tartrate,AMBIEN,NV,2,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NV,2,8577
2018,Eszopiclone,ESZOPICLONE,NV,3,340
2018,Eszopiclone,LUNESTA,NV,3,20
2018,Zaleplon,SONATA,NV,3,10
2018,Zaleplon,ZALEPLON,NV,3,240
2018,Zolpidem Tartrate,AMBIEN,NV,3,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NV,3,7898
2018,Eszopiclone,ESZOPICLONE,NV,4,314
2018,Eszopiclone,LUNESTA,NV,4,20
2018,Zaleplon,SONATA,NV,4,10
2018,Zaleplon,ZALEPLON,NV,4,238
2018,Zolpidem Tartrate,AMBIEN,NV,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NV,4,7598
2018,Eszopiclone,ESZOPICLONE,NY,1,1833
2018,Eszopiclone,LUNESTA,NY,1,92
2018,Zaleplon,SONATA,NY,1,10
2018,Zaleplon,ZALEPLON,NY,1,1287
2018,Zolpidem Tartrate,AMBIEN,NY,1,182
2018,Zolpidem Tartrate,AMBIEN CR,NY,1,102
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NY,1,91124
2018,Eszopiclone,ESZOPICLONE,NY,2,1764
2018,Eszopiclone,LUNESTA,NY,2,74
2018,Zaleplon,SONATA,NY,2,10
2018,Zaleplon,ZALEPLON,NY,2,1259
2018,Zolpidem Tartrate,AMBIEN,NY,2,181
2018,Zolpidem Tartrate,AMBIEN CR,NY,2,92
2018,Zolpidem Tartrate,INTERMEZZO,NY,2,20
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NY,2,85094
2018,Zolpidem Tartrate,ZOLPIMIST,NY,2,10
2018,Eszopiclone,ESZOPICLONE,NY,3,1791
2018,Eszopiclone,LUNESTA,NY,3,64
2018,Zaleplon,SONATA,NY,3,10
2018,Zaleplon,ZALEPLON,NY,3,1199
2018,Zolpidem Tartrate,AMBIEN,NY,3,179
2018,Zolpidem Tartrate,AMBIEN CR,NY,3,95
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NY,3,83414
2018,Eszopiclone,ESZOPICLONE,NY,4,1839
2018,Eszopiclone,LUNESTA,NY,4,75
2018,Zaleplon,SONATA,NY,4,20
2018,Zaleplon,ZALEPLON,NY,4,1177
2018,Zolpidem Tartrate,AMBIEN,NY,4,186
2018,Zolpidem Tartrate,AMBIEN CR,NY,4,94
2018,Zolpidem Tartrate,EDLUAR,NY,4,10
2018,Zolpidem Tartrate,INTERMEZZO,NY,4,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NY,4,81845
2018,Zolpidem Tartrate,ZOLPIMIST,NY,4,20
2018,Eszopiclone,ESZOPICLONE,OH,1,1734
2018,Eszopiclone,LUNESTA,OH,1,20
2018,Zaleplon,ZALEPLON,OH,1,1149
2018,Zolpidem Tartrate,AMBIEN,OH,1,30
2018,Zolpidem Tartrate,AMBIEN CR,OH,1,21
2018,Zolpidem Tartrate,EDLUAR,OH,1,10
2018,Zolpidem Tartrate,ZOLPIDEM TARTRATE,OH,1,33346
2018,Zolpidem Tartrate,ZOLPIMIST,OH,1,10
2018,Eszopiclone,ESZOPICLONE,OH,2,1845
2018,Eszopiclone,LUNESTA,OH,2,20
2018,Zaleplon,ZALEPLON,OH,2,1201
2018,Zolpidem Tartrate,AMBIEN,OH,2,28
2018,Zolpidem Tartrate,AMBIEN CR,OH,2,19
